,activity,location,npoints,start_time,end_time,start_lat,start_lon,length,mean_snow_depth_m,mean_ice_thickness_m,mean_pond_depth_m
88,20200630_PS122-4_45-199,albedoRBB,97,2020-06-30 13:59:00,2020-06-30 14:12:54,81.79033,8.91155,204.30456927272772,0.1345141237113402,3.222374536082474,0.0
89,20200630_PS122-4_45-199,transect,1361,2020-06-30 12:01:34,2020-06-30 15:15:33,81.79386,8.97813,3307.989085391461,0.09506309331373988,2.3220189325076097,0.012540352681851578
90,20200702_PS122-4_45-200,transect,1127,2020-07-02 11:29:30,2020-07-02 13:33:26,81.72415,8.47878,3289.8567712056524,0.09973031055900619,2.4356140867030036,0.01405958296362023
91,20200704_PS122-4_45-202,transect,1142,2020-07-04 07:18:45,2020-07-04 09:19:17,81.70962,6.9098,3285.684061759031,0.06513527145359019,2.345926175881911,0.015737101576182137
92,20200705_PS122-4_45-203,transect,1749,2020-07-05 12:30:53,2020-07-05 15:02:02,81.69712,6.23038,3405.835584972518,0.06697176672384218,2.297591098586947,0.03259858204688393
93,20200706_PS122-4_46-234,albedoLD,237,2020-07-06 14:30:41,2020-07-06 14:47:38,81.67821,5.23434,425.9278816076468,0.042165443037974676,2.080828276069921,0.04659772151898734
94,20200706_PS122-4_46-234,albedoRBB,127,2020-07-06 13:44:42,2020-07-06 13:53:46,81.68055,5.27158,212.71913984289796,0.07294141732283461,3.0972948143981993,0.011324173228346453
95,20200706_PS122-4_46-234,transect,1374,2020-07-06 11:53:54,2020-07-06 15:20:09,81.68339,5.41812,3362.661340553853,0.05311187045123725,2.312271418174256,0.01879926491994177
96,20200707_PS122-4_46-235,albedoLD,88,2020-07-07 13:58:56,2020-07-07 14:10:00,81.63639,4.32869,200.0182995828076,0.043133522727272715,2.2429953896103894,0.03801784090909091
97,20200707_PS122-4_46-235,albedoRBB,86,2020-07-07 13:23:22,2020-07-07 13:30:07,81.63921,4.37356,204.4029843687721,0.056927674418604635,3.280688920265779,0.014195697674418606
98,20200707_PS122-4_46-235,transect,1275,2020-07-07 11:29:12,2020-07-07 14:52:30,81.64364,4.55472,3330.687459223968,0.045450101960784306,2.594175939495798,0.020210462745098037
99,20200707_PS122-4_46-235,transect.csv,1275,2020-07-07 11:29:12,2020-07-07 14:52:30,81.64364,4.55472,3330.687459223968,0.06566056470588234,2.582123166386554,0.0
100,20200708_PS122-4_46-236,transect,1322,2020-07-08 11:56:04,2020-07-08 15:04:39,81.59825,3.26004,3333.614297198112,0.05061465204236005,2.598268985303652,0.02658763993948562
101,20200710_PS122-4_46-238,transect,1772,2020-07-10 07:28:43,2020-07-10 09:37:08,81.52328,2.4124,3320.1797463051453,0.045007308126410815,2.4293238503708476,0.031394317155756205
102,20200710_PS122-4_46-238,transect.csv,1772,2020-07-10 07:28:43,2020-07-10 09:37:08,81.52328,2.4124,3320.1797463051453,0.07640162528216703,2.4298085488552075,0.0
103,20200713_PS122-4_47-220,transect,948,2020-07-13 07:22:10,2020-07-13 09:24:34,81.4269,0.31689,3240.3523458449395,0.04572135021097045,2.4816799201326094,0.02493745780590717
104,20200713_PS122-4_47-242,ridge,139,2020-07-13 14:09:55,2020-07-13 14:44:52,81.41929,0.27737,242.7892449667441,0.13585510791366906,1.8486890097333892,0.0
105,20200714_PS122-4_47-221,albedoLD,79,2020-07-14 14:13:24,2020-07-14 14:20:20,81.3718,0.2099,195.0862558204057,0.03944329113924049,1.8802710126582274,0.040548987341772154
106,20200714_PS122-4_47-221,albedoRBB,78,2020-07-14 13:56:18,2020-07-14 14:02:24,81.37413,0.21113,201.99565220661464,0.06575705128205127,2.0063312271062266,0.008712820512820513
107,20200714_PS122-4_47-221,transect,1379,2020-07-14 11:56:15,2020-07-14 14:56:58,81.37917,0.25657,3372.056138689847,0.045392820884699044,2.5836471760074584,0.022141211022480057
108,20200716_PS122-4_47-225,transect,595,2020-07-16 11:52:11,2020-07-16 13:05:20,81.22915,0.29195,959.7070891422288,0.05861462184873949,4.094067815126049,0.04686042016806723
109,20200717_PS122-4_47-222,albedoLD,146,2020-07-17 13:57:02,2020-07-17 14:05:41,81.14116,0.30309,219.0668759605476,0.05192479452054794,1.4561142759295498,0.04764664383561643
